texto;classe
Jogar como time pequeno, o torcedor simbolo do Flamengo entende e muito. Jogou assim contra o Madrid. Luan pediu selfie pro Cristiano Ronaldo durante o jogo. Fato comprovado na transmissão pela TV. ;positivo
Adicionei um vídeo a uma playlist @YouTube  da Beleza - Instituto Neymar, Instituto Mix e Vult Cosméticos;positivo
"Hoje o companheiro Paulo Vinicius Coelho, muito respeitado por todos nós, lança seu livro ""Escola Brasileira de Futebol"", sucesso @PVC sempre, o livro  conta a História da seleção de 70, Histórias do @SantosFC ,@AmericaRJ , táticas, e destaque para a obra do técnico TIM,. ";positivo
Cristiano Ronaldo foi eleito o melhor jogador da história do Manchester United pelos torcedores. ;positivo
Acho o Neymar e a Bruna Marquezine um casalzão da prr 😍;positivo
Que saudades da dupla rooney e Cristiano Ronaldo 💔;positivo
Vampeta é um dos melhores da história pois ganhou a copa pela lógica ... ;positivo
Só orgulho dessa seleção. #VoleiNoSporTV;positivo
e essa bike do romero??? Melhor q o do Cristiano Ronaldo;positivo
A poucos dias de jogar a terceira final consecutiva da Liga dos Campeões, Cristiano Ronaldo aproveita para recuperar energias junto daqueles que mais ama....  ;positivo
Gostei de um vídeo @YouTube  DO CRISTIANO RONALDO COM FRED DESIMPEDIDOS;positivo
Há 10 anos, nossa última conquista da UEFA Champions League e a primeira conquista da orelhuda de Cristiano Ronaldo. #UCL #CR7 #MUFC. ❤ ;positivo
acabo de ter certeza que o cristiano ronaldo é a pessoa que eu mais amo no mundo;positivo
Icardi fez um Cristiano Ronaldo hoje, só faltou fazer o SIUUUUH;positivo
El Neymar argentino?;positivo
Oh Neymar;positivo
@footballtips   Neymar;positivo
@iscodepre Só consigo focar e olhar a mulher do Cristiano Ronaldo;positivo
Gostei de um vídeo @YouTube  0 X 2 Brasil - Final da Copa do Mundo de 2002 - Jogo completo;positivo
"Lençol de Inverno, o curta que escrevi, está na seleção oficial do 22º Cine PE.

Eis o posterzinho lindo de divulgação.

❤️ ";positivo
Cheirinho de COPA;positivo
"A melhor dupla formada por um lateral e um atacante da atualidade!

Marcelo e Cristiano Ronaldo SÃO MONSTROS!

#espanholfoxsports ";positivo
felicidade de mexer nos enfeites da copa HAHAHAHA;positivo
Agora eu compreendi o mundo pelo trio de ataque da seleção. Neymar Jesus e Coutinho formam a sigla NJC - Novo Jesus Cristo! Jejuai, o fim está próximo.;positivo
Mó esculacho, entrei pra ver as curtidas da foto da 1001 e vi até o Cristiano Ronaldo curtindo a foto;positivo
@lucasfelipsr @globoesportecom Gosto de futebol e do Neymar, mas concordo com vc;positivo
@globoesportecom Cristiano Ronaldo já é maior que todos esses. Ele é o maior jogador da história do futebol sem duvidas;positivo
Cristiano Ronaldo smp ele;positivo
So por essa copa começa logo, ver o Neymar dando aula;positivo
"e essa propaganda de bruna e neymar p c&amp;a???? chocada c essa química mt sexy amei";positivo
Gostei de um vídeo do @YouTube  Cristiano Ronaldo e Fred (Análise de Linguagem Corporal - SCAN);positivo
Ariana Grande, Cristiano Ronaldo, Neymar Jr, Mbappé, Salah, MC Pedrinho, Mc Kevinho, Diego Ribas, Henrique Dourado, Lucas Paquetá, Vinícius Jr, Paolo Guerrero, Dudu, Pablo, Neilton!!!!!! ❤❤❤❤❤;positivo
Messi com 8 anos já era melhor que o Cristiano Ronaldo, mil vezes !!!;positivo
Valeu por deixar o time no meio de liberta e copa do Brasil pqp ;positivo
Bateu inveja do Neymar branca  do Neymar ;positivo
"#Desporto
Cristiano Ronaldo fora dos 10 melhores jogadores da temporada! Messi lidera a lista.

O Observatório de Futebol lançou um relatório onde informa os 100 melhores jogadores das 5 ligas principais (Alemanha, Espanha, França, Itália e Inglaterra) durante a temporada 2017/18 ";positivo
neymar sem olhar 😁 ;positivo
Depois desse vídeo, há forte probabilidade de a seleção peruana ser a segunda nos corações de muitos torcedores mundo afora. ;positivo
Goleiro titular da @Argentina🇦🇷, Romero é cortado da Copa ;positivo
Apesar de certos pontos, dps de mt tempo meu dia foi realmente bom. Como diria Neymar: Deus é top 💕;positivo
Gostei de um vídeo do @YouTube  Cristiano Ronaldo Suffering Moments;positivo
O Hexa veio antes mesmo da Copa começar. Que beleza!! ;positivo
"""O importante é ganhar e entrar na história"", diz Cristiano Ronaldo -  ";positivo
EU SINCERAMENTE AMO MIL VEZES ESSE NEYMAR HOMEM NAMORADO DA BRUNA DO Q JOGADOR, É ISTO ;positivo
"BREAKING NEWS! Romero fora da Copa!

🚨 Atenção Argentina! ";positivo
.EXCLU-  NEYMAR MADRIDISTA. ;positivo
Acabei de encontrar a Bruna Marquezine no aeroporto...... Neymar, queria ser você kk;positivo
Neymar contra ;positivo
"Minutos jogados por Cristiano Ronaldo pelo Real Madrid nas últimas 4 temporadas: 

2014/15 - 4.641 minutos
2015/16 - 4.293 minutos
2016/17 - 4.125 minutos
2017/18 - 3.521 minutos ";positivo
"Cristiano Ronaldo chegou a 50+ gols na temporada por clube e seleção pela 8ª temporada consecutiva:

2010/11 - 56
2011/12 - 69
2012/13 - 59
2013/14 - 62
2014/15 - 66
2015/16 - 57
2016/17 - 56
2017/18 - 50 ";positivo
Gostei de um vídeo @YouTube  4 TOTS DA LA LIGA NO FIFA 18 PROFETIZANDO O CRISTIANO RONALDO - PACK OPENING;positivo
Meu Deus eu dava muito pro neyzinho — @neymar fica esperto ;positivo
e vcs achando Cristiano Ronaldo bonito kkkkkklkklllkkkk ;positivo
Goleiro titular da Argentina, Romero é cortado da Copa.  ;positivo
Neymar de voleio ;positivo
1 milhão de reais só pra Bruna e Neymar fazer aquela propaganda do dias dos namorados, senhorrrr, pq não erraram o número da conta e não foi p minha?;positivo
O qq é essa propaganda da cea com a bruna marquezine e o neymar??? Que coisa mais linda!;positivo
Ele é o cara! Cristiano Ronaldo marca duas vezes na final e chega a 600 gols na carreira  ;positivo
"dia dos namorados, copa, férias, meu aniversario 
pf n pode dar errado agora";positivo
Gostei de um vídeo @YouTube  OPENING GANHAMOS UM 88+ - FIFA MOBILE 18;positivo
Gols de Cristiano Ronaldo valem bolinhos de bacalhau grátis em restaurante de Curitiba ;positivo
neymar de tabelinha ;positivo
"Cristiano Ronaldo lidera a lista ESPN World Fame 100 pelo terceiro ano consecutivo:

2. LeBron James
3. Messi
4. Neymar
5. Roger Federer
6. Kevin Durant
7. Rafael Nadal

#halamadrid";positivo
que resenha essa do Neymar e do Gabriel Jesus 😂😂;positivo
Tribuna do Sertão - Argentina confirma goleiro do Tigres como substituto de Romero na Copa ;positivo
Neymar de cabeça ;positivo
O Cristiano Ronaldo ganha sempre tudo..fogo! #GlobosDeOuro;positivo
GOOOOOOOL DO CRISTIANO RONALDO NEGRO! ;positivo
"Trabalhar no gramado com a #SeleçãoBrasileira, em preparação para a Copa do Mundo. O sorriso de quem está fazendo o que mais gosta! 😁⚽️🇧🇷 #TreinodaSeleção #GigantesPorNatureza #WorldCup 

Foto: Lucas Figueiredo/CBF ";positivo
@joaoguilhermfox  a lista de 12 da selecao tem como grande surpresa lucas paqueta;positivo
É um Cristiano Ronaldo sem grife ;positivo
Cristiano Ronaldo e brasileiros estão em primeira lista de Portugal para Copa  ;positivo
@TudaoeTudinho muita saudades o ex. craque do Fluminense e seleção Brasileira, grande lateral esquerdo.;positivo
Após iniciar sua campanha na Liga das Nações, na semana passada, com derrota, a seleção brasileira feminina de vôlei começou a atual semana com vitória. E uma vitória sobre a... ;positivo
Acha o neymar bonito??? Esse ensaio que ele fez com a marqurzine ta mt gato...mas agr, qd ele usava aqueles moicanos loiros etc... — Sim gato e charmoso né, olha cara ainda bem que existe evolução, o tempo (e o dinheiro) fizeram b... ;positivo
NADA supera o fifa fan fest cara é a melhor parte da copa saudades;positivo
bruna e neymar n tem comooo;positivo
Mãe de Cristiano Ronaldo lança livro em São Paulo ;positivo
Mano hoje eu tava tipo Cristiano Ronaldo misturado com o Ibra vsfd;positivo
já imaginei o Neymar fazendo uma playlist no spotify com samba e funk ;positivo
Te amo Neymar ;positivo
É claro que o cara é muito seguro,ele é o Neymar kkkkkkkkkk ;positivo
"Cristiano Ronaldo é o 'padrinho' do I Torneio Cristiano Ronaldo Campus Futebol, que se realiza no início do próximo mês de julho, na Choupana. 

O internacional português diz-se orgulhoso por ter representado o clube alvi-negro. ";positivo
N consigo parar de assistir o video da bruna e do Neymar;positivo
ai gente que orgulho da minha turma meu deus todo mundo apoiando e desejando sorte p lucca na seleção q ele vai ter sabado ;positivo
"""Eu fiquei feliz pra caramba do Geromel ter sido convocado. É um cara que merece muito, eu tô na torcida por ele e pela Seleção, que tenho vários amigos lá e vou torcer muito por eles"", garantiu Luan ";positivo
Gostei de um vídeo @YouTube  DO CRISTIANO RONALDO | TAUZ FEAT. KANHANGA (Alvin e Esquilos);positivo
@SoccerGremio Apenas pq Neymar se lesionou, mas boa marca para telles;positivo
FC Barcelone : nouvelle claque de Messi à Cristiano Ronaldo ;positivo
E por ultimo, sei que tem uma galera ainda esperando por uma oportunidade, e quero sempre que me usem de exemplo como muitos fazem, eu nao era absolutamente nada no fifa 17, surgi por acaso, e hoje estou aqui, obrigado pelo apoio de sempre, nos vemos ano que vem :);positivo
Com chegada de Philippe Coutinho, Seleção fica “completa” ;positivo
#MFM @vitorsergio Eu começaria com Isco Benzema e Cristiano Ronaldo;positivo
Mano quero todas peita da copa so peita sinistra esse ano represento;positivo
Eu nessa copa do mundo ;positivo
"Na minha opinião o XI deve ser 
Patrício Cedric Pepe Fonte Guerreiro  William Bruno Fernandes João Mário Bernardo André Silva e o Cristiano Ronaldo";neutro
Hei @Corinthians nada de Loss interino ou até a copa, já solta nesta nota oficial que ele é o TREINADOR do Corinthians!!!!;neutro
@dquaresma_ quem é cristiano ronaldo perto desse homem;neutro
Quinta-feira já começa a venda de ingressos. No #RioDeJaneiro e em #SãoPaulo, #ArenaSputnik. ☺️❤️⚽️🇧🇷 #Russia2018 #WorldCup #MatrioskasDaCopa ;neutro
"@tiagocunhaslice @GabrielAgne @e001 Manda um PDF perguntando pra FIFA e Inter que eles te respondem.

Mano, eu sou atual campeão da América, é tu é vice da Segundona, acabou tua cota de perguntas, vira time grande de novo e depois vem debater, não tem graça chutar cachorro morto.
😎 Abraços";neutro
FIFA MOBILE - TESTANDO O SEGUNDO ELENCO:  via @YouTube;neutro
@SporTV @andrizek #SelecaoSporTV Jairzinho foi questionado no #BemAmigos se Neymar tinha vaga no time que jogou a copa de 70. Jairzinho respondeu “VOCÊ TIRARIA QUEM” @andrizek e convidados. Quem daquela seleção teria vaga na atual? A minha ficaria assim.;neutro
"O jornal espanhol @elmundoes conta que, para chegar a um acordo com a justiça, Cristiano Ronaldo vai pagar 14 milhões de euros ao fisco espanhol e declarar-se culpado
";neutro
@lbertozzi a Fifa consegue alterar alguma coisa nesse caso?;neutro
"CONVOCAÇÃO DOS CRIAS PRA COPA

CERVEJA
PÃO DE ALHO
PICANHA 
FAROFA
MAIONESE
MC MARCINHO NO SOM

SUPLENTE
VODKA DE 10 REAL";neutro
@livianepomuceno Uma perguntinha: A Miss, Jornalista e colecionadora de camisas de times de futebol Lívia Nepomuceno vai trabalhar na Copa in loco ou irá realizar aquela maratona de 30 dias sem folga aqui do Brasil?;neutro
@helionantes Aplicativo de compras da china kkkkkkkkk inclusive ja to pedindo meu data show pra vê essa copa;neutro
Imagina se os Italianos soubessem que ele chega na copa sobre desconfiança do brasileiro ;neutro
@SCInternacional @deborareal Primeiro contratado do Inter depois da copa vai ser o Márcio Araújo hahahaha (ironia pra quem não tem humor);neutro
@lbertozzi será  que às  tentativas para que  o guerreiro    jogar a copa a fifa poderia mudar sua punição? Abraço;neutro
Menos de 1 mês pra COPA, cadê as bandeirinhas e as ruas pintadas ??? 🤷🏽‍♂️🙄🇧🇷;neutro
"Leve Pasta de Proteção + Mega Figurinha (Consulte Valores)

&gt;Pasta de para proteger álbum da Copa 
Formato: 22 x 31 cm

&gt;Mega Figurinha da Copa 2018 do Neymar ou Cristiano Ronaldo
Tam. A4 215g (21x29,7)
Tipo: Figurinha é autocolante

(Consulte Valores) Whats (11) 98547-7603 ";neutro
Esperando companhia pra ir ver o jogo da seleção brasileira de vôlei;neutro
Cinco minutos de bola rolando no Arruda pelas quartas de final da Copa do Nordeste. @SantaCruzFC 0 x 0 ABC-RN. ;neutro
VEM COPA ;neutro
@a_esportivo Lembrar Goycochea em 90. Pumpido fraturou a tíbia. Virou titular e figura da Copa.;neutro
Alguém me ajuda a convencer o Alex a colocar o aparelho nas cores verde e amarelo pra copa;neutro
"Os fãs fazem parte do time! Sabem o que isso significa, né? We Are The Flash!⚡✊

Para comemorar o final da terceira temporada a @LojaDCComics fez uma seleção com os produtos oficiais do S.T.A.R. Labs com até 30% OFF, dá um confere! 👉  ";neutro
@vagasVTNC @ALuizCosta Tratando-se de Curitiba tem que ir pra entrevista vestindo camiseta da seleção;neutro
"CONVOCADO POR TEMER PARA ACOMPANHAR A SELEÇÃO?
TITE NÃO PERMITA,DEVE SER PÉ FRIO! ";neutro
@Dsillva_g @pepy1310 @daniellfelypee @BotafogoOficial @benjaminback Títulos do clube. Não de seleção.;neutro
"@TVMaresol @TVGuisado @tv_bugres 
Copa do Mundo tira do ar Vídeo Show e programas de Fátima e Ana Maria   ";neutro
@leandrocalbente to jogando a lite. acho que permite só o myclub, amistosos com amigos fora desse modo e jogos de habilidade. baixei pra experimentar e gostei. já penso seriamente em voltar pro pes em definitivo no 2019 de tanta raiva que passei com o fifa no 18;neutro
Já pode se inscrever no concurso FUNIMUNDIAL 2018. Não espere mais!   #Copadomundo #WorldCup #Russia2018;neutro
@pandlrcom copa da rússia mores local chacota tema chacota;neutro
@lbertozzi Será se o Cristiano Ronaldo vai ser cortado? Ou tem lugar entre os 23?;neutro
@MMarcos16223298 @10Ronaldinho @nikefootball @FCBarcelona Se ele fosse tudo isso mesmo, não teria fracassado em 4 finais com a seleção argentina! 2007, 2014, 2015, 2016, e nem um golzinho marcado! Messi é jogador de clube! Exclusivamente de clube;neutro
@arieln91 @ToniGre1903 @SoccerGremio E sendo denunciado na FIFA por calote?;neutro
"E que tal pensarem numa categoria dedicada apenas ao Cristiano Ronaldo?

#GlobosdeOuro";neutro
@IGN @ZacharyLevi Is this Cristiano Ronaldo?;neutro
Preciso arrumar um fifa 18 ou pes 17/18;neutro
Camisa Oficial Seleção Brasileira Copa do Mundo. Confira e peça já a sua! Pedidos Via DM ou (75) 991444117 ;neutro
"⚽ GOOOOOLLLL DO ABC!!!

🥅 Marcos Júnior
⏰ 21min/1T 

► Santa Cruz 0x2 ABC (ida: 0x1)

.......................................
🏆 Copa do Nordeste";neutro
Confira uma seleção de receitas com abobrinha italiana ;neutro
@fred_b12 @TiagoLeifert fazer ele fazer uma fala pra ti no fifa 19;neutro
se vcs podem colocar foto do cristiano ronaldo no perfil eu posso botar a do itachi;neutro
@janaina7rocha Não, aí você já errou, se a fifa liberar, libera tudo, ele jogar pelo Fla, ou você libera, ou não libera. Ficar nesse repercutivo porque?;neutro
Gostei de um vídeo @YouTube  CRUZ X ABC AO VIVO - COPA DO NORDESTE 22/05/2018;neutro
Confira minha transmissão do meu PlayStation 4! #PS4live (FIFA 18)  live at ;neutro
@manoflawr @DoentesPFutebol Nem o Fluminense que ganhou Copa Cachaça se diz campeão mundial KKKKKKKKKKKKKK QUER GANHAR OUTROS TÍTULOS NO TAPETAO?;neutro
Para ser capitao voce tem que ser destaque na seleção? Eu me pergunto isso. Ou se mudamos o padrao.;neutro
vou ter q trazer o kelvin p assistir a copa aqui k k ;neutro
